location,property_type,developer,furnishing_status,bedrooms,bathrooms,size_sqft,price,price_per_sqft,listing_category,year_built,property_age,squarefeet,neighborhood,yearbuilt
Rural,Unknown,Unknown,Unknown,4,3,1896,174729.0084438561,92.15665002313085,Budget,1975,50,1896,Rural,1975
Suburb,Unknown,Unknown,Unknown,2,3,2788,324601.5741944232,116.42811126055352,High-End,1964,61,2788,Suburb,1964
Suburb,Unknown,Unknown,Unknown,4,2,1039,95199.11908804634,91.62571615788868,Budget,1984,41,1039,Suburb,1984
Suburb,Unknown,Unknown,Unknown,4,3,2188,318299.2267884929,145.47496653953056,High-End,2013,12,2188,Suburb,2013
Suburb,Unknown,Unknown,Unknown,4,1,2054,220144.67951757024,107.17851972617831,Mid-Range,1956,69,2054,Suburb,1956
Rural,Unknown,Unknown,Unknown,2,2,2552,254471.58282559025,99.71457007272345,Mid-Range,2003,22,2552,Rural,2003
Suburb,Unknown,Unknown,Unknown,5,1,2672,288460.99016792525,107.95695739817562,High-End,2009,16,2672,Suburb,2009
Rural,Unknown,Unknown,Unknown,4,1,1876,271316.6052825517,144.6250561207632,High-End,1954,71,1876,Rural,1954
Rural,Unknown,Unknown,Unknown,3,1,2855,332933.10676373943,116.61404790323623,High-End,1953,72,2855,Rural,1953
Urban,Unknown,Unknown,Unknown,4,3,1824,308437.391755865,169.0994472345751,High-End,1960,65,1824,Urban,1960
Rural,Unknown,Unknown,Unknown,4,1,1908,166523.47457072386,87.27645417752822,Budget,1978,47,1908,Rural,1978
Urban,Unknown,Unknown,Unknown,5,1,2700,292067.1219764218,108.17300813941549,High-End,1957,68,2700,Urban,1957
Rural,Unknown,Unknown,Unknown,3,1,1397,182033.94458028057,130.3034678455838,Budget,1998,27,1397,Rural,1998
Suburb,Unknown,Unknown,Unknown,2,3,2482,254460.7371018696,102.52245652774762,Mid-Range,1992,33,2482,Suburb,1992
Rural,Unknown,Unknown,Unknown,4,1,2816,295918.18528936745,105.0845828442356,High-End,1967,58,2816,Rural,1967
Suburb,Unknown,Unknown,Unknown,4,3,2246,276472.78530113207,123.09563014297954,High-End,2006,19,2246,Suburb,2006
Urban,Unknown,Unknown,Unknown,4,2,1633,199876.71994687687,122.39848129018792,Mid-Range,1998,27,1633,Urban,1998
Urban,Unknown,Unknown,Unknown,4,1,2101,291516.8693119176,138.75148467963712,High-End,1967,58,2101,Urban,1967
Rural,Unknown,Unknown,Unknown,3,3,2848,374490.5316343865,131.49246195027615,High-End,1973,52,2848,Rural,1973
Urban,Unknown,Unknown,Unknown,5,2,1838,302745.17293710064,164.71445752834637,High-End,1984,41,1838,Urban,1984
Urban,Unknown,Unknown,Unknown,5,1,1599,183669.8990275927,114.86547781588037,Budget,2011,14,1599,Urban,2011
Suburb,Unknown,Unknown,Unknown,4,2,1624,161644.21003608237,99.53461209118372,Budget,1994,31,1624,Suburb,1994
Suburb,Unknown,Unknown,Unknown,2,1,2635,310481.4820265446,117.82978445030155,High-End,1978,47,2635,Suburb,1978
Suburb,Unknown,Unknown,Unknown,3,1,2961,341156.05749435414,115.216500335817,High-End,2014,11,2961,Suburb,2014
Rural,Unknown,Unknown,Unknown,3,2,1937,200557.10071905545,103.54006232269253,Mid-Range,1966,59,1937,Rural,1966
Urban,Unknown,Unknown,Unknown,2,2,2838,237215.6429242247,83.58549785913485,Mid-Range,2013,12,2838,Urban,2013
Suburb,Unknown,Unknown,Unknown,4,3,1883,263462.32058404194,139.91626159534889,High-End,2004,21,1883,Suburb,2004
Suburb,Unknown,Unknown,Unknown,4,1,2451,365270.5829815502,149.0292056228275,High-End,2016,9,2451,Suburb,2016
Rural,Unknown,Unknown,Unknown,4,2,1424,180322.2348370869,126.63078289121272,Budget,1986,39,1424,Rural,1986
Suburb,Unknown,Unknown,Unknown,2,3,1386,215098.79301506263,155.19393435430206,Mid-Range,2005,20,1386,Suburb,2005
Urban,Unknown,Unknown,Unknown,3,1,2262,275354.12577904726,121.73038274935776,High-End,1971,54,2262,Urban,1971
Suburb,Unknown,Unknown,Unknown,5,1,2003,203654.6558957816,101.67481572430434,Mid-Range,2006,19,2003,Suburb,2006
Rural,Unknown,Unknown,Unknown,4,2,1857,248176.4677834141,133.64376294206465,Mid-Range,2011,14,1857,Rural,2011
Urban,Unknown,Unknown,Unknown,2,2,1622,170818.42062985105,105.31345291606107,Budget,1951,74,1622,Urban,1951
Suburb,Unknown,Unknown,Unknown,2,2,1089,149075.09672679796,136.8917325314949,Budget,1982,43,1089,Suburb,1982
Urban,Unknown,Unknown,Unknown,4,1,1384,126874.83296090466,91.67256716828372,Budget,1994,31,1384,Urban,1994
Urban,Unknown,Unknown,Unknown,2,2,2998,321431.8899025895,107.21544026103719,High-End,1980,45,2998,Urban,1980
Urban,Unknown,Unknown,Unknown,4,2,2162,296667.7125365862,137.21910848130722,High-End,2008,17,2162,Urban,2008
Rural,Unknown,Unknown,Unknown,4,3,1996,282230.0494615442,141.39782037151514,High-End,1961,64,1996,Rural,1961
Urban,Unknown,Unknown,Unknown,4,2,1646,240292.2408304981,145.9855655106307,Mid-Range,1966,59,1646,Urban,1966
Rural,Unknown,Unknown,Unknown,3,3,2547,152086.4664539609,59.7120009634711,Budget,2015,10,2547,Rural,2015
Suburb,Unknown,Unknown,Unknown,2,2,2267,166253.6408784734,73.33640973907076,Budget,1982,43,2267,Suburb,1982
Urban,Unknown,Unknown,Unknown,5,2,2528,298281.43357702025,117.99107340863142,High-End,1964,61,2528,Urban,1964
Rural,Unknown,Unknown,Unknown,3,3,1421,177242.68334377473,124.7309523883003,Budget,1961,64,1421,Rural,1961
Rural,Unknown,Unknown,Unknown,4,1,2205,228524.6359244384,103.63929066867955,Mid-Range,1993,32,2205,Rural,1993
Suburb,Unknown,Unknown,Unknown,2,1,2218,172391.5407809595,77.72386870196551,Budget,2001,24,2218,Suburb,2001
Suburb,Unknown,Unknown,Unknown,5,1,1873,185500.43290315443,99.03920603478613,Budget,1954,71,1873,Suburb,1954
Urban,Unknown,Unknown,Unknown,4,3,2657,344886.71389044425,129.80305377886498,High-End,2015,10,2657,Urban,2015
Rural,Unknown,Unknown,Unknown,2,2,1052,100820.3200449605,95.83680612638831,Budget,1994,31,1052,Rural,1994
Rural,Unknown,Unknown,Unknown,4,3,1985,173296.07625484798,87.30280919639696,Budget,2002,23,1985,Rural,2002
Rural,Unknown,Unknown,Unknown,5,1,2013,227547.1935159795,113.03884427023324,Mid-Range,1977,48,2013,Rural,1977
Suburb,Unknown,Unknown,Unknown,2,3,2951,260785.6657483576,88.37196399469929,High-End,1970,55,2951,Suburb,1970
Urban,Unknown,Unknown,Unknown,5,3,2891,303936.4085103629,105.13192961271633,High-End,1963,62,2891,Urban,1963
Rural,Unknown,Unknown,Unknown,4,1,1684,212224.50548902364,126.02405314075038,Mid-Range,1950,75,1684,Rural,1950
Urban,Unknown,Unknown,Unknown,4,2,1178,142542.2132484313,121.00357661157156,Budget,1971,54,1178,Urban,1971
Rural,Unknown,Unknown,Unknown,5,2,1292,113509.18958260903,87.85540989366024,Budget,1953,72,1292,Rural,1953
Urban,Unknown,Unknown,Unknown,3,1,1374,75536.37644563323,54.975528708612245,Budget,1957,68,1374,Urban,1957
Rural,Unknown,Unknown,Unknown,3,2,2082,214113.4511839656,102.84027434388358,Mid-Range,2015,10,2082,Rural,2015
Suburb,Unknown,Unknown,Unknown,2,1,2077,309772.5471299435,149.1442210543782,High-End,1965,60,2077,Suburb,1965
Rural,Unknown,Unknown,Unknown,2,2,2937,286799.48089128867,97.65048719485485,High-End,1965,60,2937,Rural,1965
Suburb,Unknown,Unknown,Unknown,3,1,2792,279010.52431206155,99.93213621492175,High-End,1993,32,2792,Suburb,1993
Urban,Unknown,Unknown,Unknown,5,3,2268,268303.0036634292,118.29938433131798,High-End,1985,40,2268,Urban,1985
Rural,Unknown,Unknown,Unknown,4,3,2172,257632.1239461109,118.61515835456302,Mid-Range,1998,27,2172,Rural,1998
Suburb,Unknown,Unknown,Unknown,4,3,1795,216807.43780107787,120.784087911464,Mid-Range,2008,17,1795,Suburb,2008
Urban,Unknown,Unknown,Unknown,2,1,2391,274991.373946806,115.01103050891092,High-End,1961,64,2391,Urban,1961
Suburb,Unknown,Unknown,Unknown,2,3,1015,140208.71007819512,138.1366601755617,Budget,2013,12,1015,Suburb,2013
Urban,Unknown,Unknown,Unknown,4,3,1175,145495.9713438208,123.82635859048578,Budget,1993,32,1175,Urban,1993
Rural,Unknown,Unknown,Unknown,3,2,2563,241257.87242829456,94.13104659707162,Mid-Range,1975,50,2563,Rural,1975
Suburb,Unknown,Unknown,Unknown,2,3,2429,325409.7938652851,133.96862653984567,High-End,2008,17,2429,Suburb,2008
Rural,Unknown,Unknown,Unknown,4,1,2490,220612.80301561003,88.59951928337752,Mid-Range,1956,69,2490,Rural,1956
Rural,Unknown,Unknown,Unknown,2,1,2903,230288.98265200376,79.32793064140674,Mid-Range,2009,16,2903,Rural,2009
Rural,Unknown,Unknown,Unknown,3,3,1128,140730.07670075083,124.76070629499186,Budget,2021,4,1128,Rural,2021
Urban,Unknown,Unknown,Unknown,5,2,2246,310900.9475375286,138.42428652605903,High-End,1980,45,2246,Urban,1980
Urban,Unknown,Unknown,Unknown,2,3,1883,255876.04002853084,135.8874349593897,Mid-Range,2021,4,1883,Urban,2021
Rural,Unknown,Unknown,Unknown,4,1,2267,279575.20191925456,123.32386498423227,High-End,1986,39,2267,Rural,1986
Rural,Unknown,Unknown,Unknown,3,3,1425,261468.1595961043,183.48642778673985,High-End,2011,14,1425,Rural,2011
Rural,Unknown,Unknown,Unknown,4,2,1353,91307.65034268655,67.48532915202259,Budget,1995,30,1353,Rural,1995
Suburb,Unknown,Unknown,Unknown,3,3,1749,220664.6583084805,126.1661854250889,Mid-Range,2015,10,1749,Suburb,2015
Suburb,Unknown,Unknown,Unknown,5,1,1743,157746.8429187783,90.50306535787625,Budget,2018,7,1743,Suburb,2018
Urban,Unknown,Unknown,Unknown,5,1,2349,259453.95446513384,110.45293932104462,Mid-Range,1952,73,2349,Urban,1952
Urban,Unknown,Unknown,Unknown,4,2,2627,261873.01754341973,99.68519891260743,High-End,1996,29,2627,Urban,1996
Suburb,Unknown,Unknown,Unknown,5,2,2026,258461.4448516246,127.5722827500615,Mid-Range,1979,46,2026,Suburb,1979
Urban,Unknown,Unknown,Unknown,2,2,1478,169746.61108658576,114.84885729809592,Budget,1998,27,1478,Urban,1998
Urban,Unknown,Unknown,Unknown,3,1,1975,279314.60001950315,141.42511393392564,High-End,2013,12,1975,Urban,2013
Suburb,Unknown,Unknown,Unknown,3,3,2104,285644.953668668,135.7628106790247,High-End,1994,31,2104,Suburb,1994
Urban,Unknown,Unknown,Unknown,3,2,1043,234215.41485154856,224.55936227377617,Mid-Range,1997,28,1043,Urban,1997
Suburb,Unknown,Unknown,Unknown,5,2,1154,186615.5624653465,161.71192587984964,Budget,1981,44,1154,Suburb,1981
Rural,Unknown,Unknown,Unknown,5,3,1946,189066.5118237196,97.15648089605324,Budget,1966,59,1946,Rural,1966
Urban,Unknown,Unknown,Unknown,2,3,2559,358236.3062243955,139.99074100210845,High-End,1984,41,2559,Urban,1984
Rural,Unknown,Unknown,Unknown,5,2,2939,265742.7593223185,90.41944856152381,High-End,1965,60,2939,Rural,1965
Urban,Unknown,Unknown,Unknown,3,3,1927,302148.1450668407,156.79716920956963,High-End,2018,7,1927,Urban,2018
Rural,Unknown,Unknown,Unknown,2,2,1098,221122.34009117744,201.3864663854075,Mid-Range,2002,23,1098,Rural,2002
Suburb,Unknown,Unknown,Unknown,2,2,2420,325300.4309190585,134.42166566903245,High-End,1981,44,2420,Suburb,1981
Urban,Unknown,Unknown,Unknown,3,2,2903,351404.84137441625,121.04886027365355,High-End,2016,9,2903,Urban,2016
Suburb,Unknown,Unknown,Unknown,4,3,1170,134948.36933501132,115.34048661112078,Budget,1975,50,1170,Suburb,1975
Urban,Unknown,Unknown,Unknown,5,2,1147,238445.8701950356,207.88654768529693,Mid-Range,2008,17,1147,Urban,2008
Rural,Unknown,Unknown,Unknown,5,3,1122,138897.19167387465,123.79428847938917,Budget,1970,55,1122,Rural,1970
Suburb,Unknown,Unknown,Unknown,3,1,1111,82084.68165296936,73.88360184785721,Budget,1960,65,1111,Suburb,1960
Urban,Unknown,Unknown,Unknown,4,3,2022,257738.3364407744,127.46703088069951,Mid-Range,2015,10,2022,Urban,2015
Suburb,Unknown,Unknown,Unknown,5,3,2011,247716.48803208928,123.18074989164062,Mid-Range,2015,10,2011,Suburb,2015
Suburb,Unknown,Unknown,Unknown,4,1,2153,135776.27836766484,63.06376143412208,Budget,1953,72,2153,Suburb,1953
Suburb,Unknown,Unknown,Unknown,3,1,1067,106780.9497476881,100.07586668012004,Budget,1976,49,1067,Suburb,1976
Rural,Unknown,Unknown,Unknown,3,2,2882,262540.75875134766,91.0967240636182,High-End,2010,15,2882,Rural,2010
Rural,Unknown,Unknown,Unknown,4,1,1827,224626.74235976755,122.9484085165668,Mid-Range,2016,9,1827,Rural,2016
Urban,Unknown,Unknown,Unknown,3,3,2752,224082.6350410412,81.42537610502951,Mid-Range,1985,40,2752,Urban,1985
Suburb,Unknown,Unknown,Unknown,3,2,2923,300741.78786376043,102.88805606013015,High-End,1974,51,2923,Suburb,1974
Suburb,Unknown,Unknown,Unknown,2,2,1891,186950.3964039649,98.8632450576229,Budget,1999,26,1891,Suburb,1999
Urban,Unknown,Unknown,Unknown,4,1,2631,212056.53352515053,80.59921456676189,Mid-Range,1990,35,2631,Urban,1990
Rural,Unknown,Unknown,Unknown,5,1,2680,351671.9497553531,131.2208767743855,High-End,2010,15,2680,Rural,2010
Urban,Unknown,Unknown,Unknown,5,1,2920,324708.23181059846,111.20144925020494,High-End,1982,43,2920,Urban,1982
Urban,Unknown,Unknown,Unknown,2,2,2568,340818.40341335733,132.71744681205504,High-End,2018,7,2568,Urban,2018
Suburb,Unknown,Unknown,Unknown,3,2,2309,246746.22269665403,106.86280757758945,Mid-Range,1999,26,2309,Suburb,1999
Suburb,Unknown,Unknown,Unknown,3,1,2028,280311.19201766234,138.2205088844489,High-End,1953,72,2028,Suburb,1953
Urban,Unknown,Unknown,Unknown,2,2,2141,294582.29779689567,137.59098449177753,High-End,1985,40,2141,Urban,1985
Suburb,Unknown,Unknown,Unknown,2,2,2675,288472.2170413087,107.84008113693783,High-End,1988,37,2675,Suburb,1988
Rural,Unknown,Unknown,Unknown,3,2,1229,152487.33838826584,124.07431927442298,Budget,1973,52,1229,Rural,1973
Urban,Unknown,Unknown,Unknown,4,2,1159,168717.45228043135,145.571572286826,Budget,1978,47,1159,Urban,1978
Suburb,Unknown,Unknown,Unknown,2,2,2317,194871.8501760364,84.10524392578178,Mid-Range,1969,56,2317,Suburb,1969
Rural,Unknown,Unknown,Unknown,4,3,2784,267248.2916178104,95.99435762133993,High-End,1992,33,2784,Rural,1992
Rural,Unknown,Unknown,Unknown,5,2,2808,301011.39578347973,107.19779052118224,High-End,1960,65,2808,Rural,1960
Suburb,Unknown,Unknown,Unknown,3,1,1185,143360.13928170106,120.97902049088697,Budget,1984,41,1185,Suburb,1984
Suburb,Unknown,Unknown,Unknown,4,2,2013,303614.4461541772,150.82684856143925,High-End,1960,65,2013,Suburb,1960
Urban,Unknown,Unknown,Unknown,4,2,1876,184084.67785649927,98.1261609043173,Budget,1955,70,1876,Urban,1955
Rural,Unknown,Unknown,Unknown,3,1,1551,152812.77298543288,98.52532107378006,Budget,1988,37,1551,Rural,1988
Urban,Unknown,Unknown,Unknown,3,3,2247,284537.36849463254,126.62989252097576,High-End,1983,42,2247,Urban,1983
Urban,Unknown,Unknown,Unknown,5,1,2175,286779.9533460497,131.8528521131263,High-End,1960,65,2175,Urban,1960
Rural,Unknown,Unknown,Unknown,3,1,2163,259370.8015683528,119.91252962013536,Mid-Range,1972,53,2163,Rural,1972
Rural,Unknown,Unknown,Unknown,4,1,2390,179711.2286817016,75.19298271200904,Budget,2018,7,2390,Rural,2018
Suburb,Unknown,Unknown,Unknown,2,2,2151,198385.5485723244,92.22945075421869,Mid-Range,1955,70,2151,Suburb,1955
Urban,Unknown,Unknown,Unknown,3,2,2374,260472.04828183824,109.71863870338595,Mid-Range,2018,7,2374,Urban,2018
Rural,Unknown,Unknown,Unknown,3,2,1146,107779.92667589385,94.04880163690562,Budget,1988,37,1146,Rural,1988
Rural,Unknown,Unknown,Unknown,2,1,2308,269364.2752014998,116.70895805957531,High-End,1998,27,2308,Rural,1998
Rural,Unknown,Unknown,Unknown,3,2,2492,254076.0042800617,101.95666303373262,Mid-Range,2006,19,2492,Rural,2006
Suburb,Unknown,Unknown,Unknown,3,3,2241,212517.948478401,94.83174854011646,Mid-Range,1965,60,2241,Suburb,1965
Suburb,Unknown,Unknown,Unknown,2,2,1435,168837.56710431946,117.65684118767906,Budget,1975,50,1435,Suburb,1975
Rural,Unknown,Unknown,Unknown,4,2,1731,167090.2158646159,96.52814319157476,Budget,1998,27,1731,Rural,1998
Rural,Unknown,Unknown,Unknown,5,1,2168,193536.5523809245,89.26962748197624,Mid-Range,1987,38,2168,Rural,1987
Rural,Unknown,Unknown,Unknown,5,3,2864,261960.42706909217,91.46662956323051,High-End,1981,44,2864,Rural,1981
Urban,Unknown,Unknown,Unknown,5,3,2300,260014.73546353105,113.04988498414393,Mid-Range,1962,63,2300,Urban,1962
Suburb,Unknown,Unknown,Unknown,4,3,2777,310921.83101395465,111.96320886350546,High-End,2014,11,2777,Suburb,2014
Suburb,Unknown,Unknown,Unknown,5,2,1059,139791.17873548812,132.003001638799,Budget,2009,16,1059,Suburb,2009
Rural,Unknown,Unknown,Unknown,4,3,2633,249039.1217683933,94.58379102483605,Mid-Range,2009,16,2633,Rural,2009
Urban,Unknown,Unknown,Unknown,3,1,1842,134196.00569268776,72.85342328593255,Budget,2005,20,1842,Urban,2005
Urban,Unknown,Unknown,Unknown,5,3,2398,302027.97387537634,125.94994740424367,High-End,1964,61,2398,Urban,1964
Suburb,Unknown,Unknown,Unknown,2,2,1403,224813.2855145575,160.23755204173736,Mid-Range,1959,66,1403,Suburb,1959
Urban,Unknown,Unknown,Unknown,4,3,1880,201042.97816002287,106.93775434043769,Mid-Range,2013,12,1880,Urban,2013
Suburb,Unknown,Unknown,Unknown,5,3,2716,299841.8246125776,110.39831539491075,High-End,1951,74,2716,Suburb,1951
Rural,Unknown,Unknown,Unknown,2,1,2137,142425.4321930312,66.64737117128274,Budget,2019,6,2137,Rural,2019
Urban,Unknown,Unknown,Unknown,5,3,2518,235317.2592965406,93.45403466899944,Mid-Range,1994,31,2518,Urban,1994
Rural,Unknown,Unknown,Unknown,4,2,1614,256815.48014114605,159.1173978569678,Mid-Range,2009,16,1614,Rural,2009
Rural,Unknown,Unknown,Unknown,4,2,1335,158359.57637688267,118.62140552575481,Budget,1964,61,1335,Rural,1964
Rural,Unknown,Unknown,Unknown,3,3,1830,198351.46561122304,108.38877902252625,Mid-Range,2021,4,1830,Rural,2021
Suburb,Unknown,Unknown,Unknown,4,1,2592,329404.4937403132,127.08506702944183,High-End,2007,18,2592,Suburb,2007
Rural,Unknown,Unknown,Unknown,5,1,1284,270307.78931652225,210.5200851374784,High-End,2008,17,1284,Rural,2008
Suburb,Unknown,Unknown,Unknown,4,2,1128,207968.5517325909,184.36928345087844,Mid-Range,1985,40,1128,Suburb,1985
Rural,Unknown,Unknown,Unknown,2,1,2915,265866.22097727726,91.20625076407454,High-End,1983,42,2915,Rural,1983
Rural,Unknown,Unknown,Unknown,3,3,1314,186299.7985498031,141.7806686071561,Budget,2019,6,1314,Rural,2019
Suburb,Unknown,Unknown,Unknown,3,1,1959,225910.54143361712,115.31931670935025,Mid-Range,1974,51,1959,Suburb,1974
Urban,Unknown,Unknown,Unknown,4,1,2621,299334.99555434124,114.20640807109547,High-End,2004,21,2621,Urban,2004
Suburb,Unknown,Unknown,Unknown,5,2,2735,300803.6573646253,109.98305570918659,High-End,2009,16,2735,Suburb,2009
Urban,Unknown,Unknown,Unknown,3,3,1070,131406.34873397084,122.80967171399143,Budget,1973,52,1070,Urban,1973
Urban,Unknown,Unknown,Unknown,5,2,1344,181837.29638130544,135.29560742656653,Budget,1953,72,1344,Urban,1953
Suburb,Unknown,Unknown,Unknown,5,1,2121,290786.0204222737,137.0985480538773,High-End,1970,55,2121,Suburb,1970
Urban,Unknown,Unknown,Unknown,2,2,2323,228547.8786888437,98.38479495860683,Mid-Range,1970,55,2323,Urban,1970
Rural,Unknown,Unknown,Unknown,3,1,1175,87674.04889876168,74.61621182873336,Budget,1965,60,1175,Rural,1965
Rural,Unknown,Unknown,Unknown,4,2,2768,301050.5879316056,108.76105055332572,High-End,1954,71,2768,Rural,1954
Suburb,Unknown,Unknown,Unknown,5,1,1883,164620.32036837007,87.42449302621884,Budget,1968,57,1883,Suburb,1968
Suburb,Unknown,Unknown,Unknown,3,2,2098,197279.5509948857,94.03219780499795,Mid-Range,1992,33,2098,Suburb,1992
Urban,Unknown,Unknown,Unknown,3,1,1142,95283.0949501286,83.4352845447711,Budget,1993,32,1142,Urban,1993
Urban,Unknown,Unknown,Unknown,5,3,1930,117075.18097131509,60.6607155291788,Budget,1979,46,1930,Urban,1979
Urban,Unknown,Unknown,Unknown,4,2,2046,264729.86303221906,129.38898486423219,High-End,1997,28,2046,Urban,1997
Rural,Unknown,Unknown,Unknown,3,1,1180,178383.81208008848,151.1727221017699,Budget,1984,41,1180,Rural,1984
Suburb,Unknown,Unknown,Unknown,3,1,2068,229571.09070957272,111.01116572029629,Mid-Range,2006,19,2068,Suburb,2006
Urban,Unknown,Unknown,Unknown,4,3,2492,318969.55390772887,127.99741328560549,High-End,1952,73,2492,Urban,1952
Rural,Unknown,Unknown,Unknown,5,1,1091,97375.82198596204,89.25373234276998,Budget,2002,23,1091,Rural,2002
Urban,Unknown,Unknown,Unknown,5,2,2292,165632.3992285623,72.2654446895996,Budget,1993,32,2292,Urban,1993
Rural,Unknown,Unknown,Unknown,5,3,1033,215090.6671988176,208.21942613631907,Mid-Range,1960,65,1033,Rural,1960
Rural,Unknown,Unknown,Unknown,5,2,1677,188717.3685304224,112.53271826501037,Budget,2010,15,1677,Rural,2010
Suburb,Unknown,Unknown,Unknown,4,2,2605,297456.29950844654,114.18667927387582,High-End,2001,24,2605,Suburb,2001
Suburb,Unknown,Unknown,Unknown,2,1,2387,216608.0484977641,90.7448883526452,Mid-Range,2003,22,2387,Suburb,2003
Urban,Unknown,Unknown,Unknown,4,1,2731,219594.61087179044,80.40813287139892,Mid-Range,1952,73,2731,Urban,1952
Urban,Unknown,Unknown,Unknown,4,2,2156,171177.4093032339,79.39582991801201,Budget,1991,34,2156,Urban,1991
Suburb,Unknown,Unknown,Unknown,5,1,1758,220148.44078699747,125.22664436120448,Mid-Range,1988,37,1758,Suburb,1988
Suburb,Unknown,Unknown,Unknown,3,2,1381,202402.71214788564,146.56242733373327,Mid-Range,1984,41,1381,Suburb,1984
Rural,Unknown,Unknown,Unknown,4,1,2703,249220.62797658503,92.20149018741584,Mid-Range,1966,59,2703,Rural,1966
Urban,Unknown,Unknown,Unknown,5,2,1965,295556.1525764006,150.41025576407156,High-End,1958,67,1965,Urban,1958
Urban,Unknown,Unknown,Unknown,3,1,2300,165784.52626221345,72.08022880965802,Budget,2009,16,2300,Urban,2009
Rural,Unknown,Unknown,Unknown,4,3,2179,137307.48521721904,63.01399046223912,Budget,2021,4,2179,Rural,2021
Urban,Unknown,Unknown,Unknown,2,2,1386,173109.12753025017,124.89836041143592,Budget,1965,60,1386,Urban,1965
Urban,Unknown,Unknown,Unknown,2,1,1534,159820.7828592093,104.18564723546892,Budget,1981,44,1534,Urban,1981
Urban,Unknown,Unknown,Unknown,5,3,1199,186948.4278083137,155.9202900819964,Budget,2016,9,1199,Urban,2016
